id,s_time,e_time,query,merge_type,length
BQKW5_TGUKM_Y6MUU,5.0,16.2,the person takes towels out of the box.,Same Scene,103.58
BQKW5_TGUKM_Y6MUU,5.0,16.2,the person takes out some towels.,Same Scene,103.58
BQKW5_TGUKM_Y6MUU,0.0,7.7,a person walks into a room holding a box.,Same Scene,103.58
BQKW5_TGUKM_Y6MUU,40.54,49.04,pick it up .the person takes a flash light out.,Same Scene,103.58
BQKW5_TGUKM_Y6MUU,40.54,49.04,person examining it with a light.,Same Scene,103.58
BQKW5_TGUKM_Y6MUU,95.08,102.18,person open a door.,Same Scene,103.58
CFWP7_TEPWB,31.7,37.0,person throws their shoes on the ground.,Same Scene,66.66
CFWP7_TEPWB,39.58,52.18,person put some clothes in it.,Same Scene,66.66
WOVOX_5I54H,34.8,58.0,person continues looking out the window.,Same Scene,80.33
WOVOX_5I54H,7.6,18.4,as the person begins to undress.,Same Scene,80.33
WOVOX_5I54H,0.0,15.3,person the laughing stops.,Same Scene,80.33
WOVOX_5I54H,34.8,58.0,person looks out a window.,Same Scene,80.33
WOVOX_5I54H,0.0,4.0,a person walks through a doorway.,Same Scene,80.33
WOVOX_5I54H,0.0,15.3,person laughing heartily.,Same Scene,80.33
WOVOX_5I54H,72.52,77.82,person start sneezing into it.,Same Scene,80.33
WOVOX_5I54H,62.92,69.52,person puts their watch on a table.,Same Scene,80.33
HDP39_TVCQF,0.0,13.0,a person wearing a towel drinks water from a bottle.,Same Scene,58.54
HDP39_TVCQF,0.0,13.0,a shirtless person drinks out of a bottle.,Same Scene,58.54
HDP39_TVCQF,46.08,51.08,another person is opening a box.,Same Scene,58.54
VSZ4W_XDS14_MTA02,0.0,5.0,a person drinks from a glass.,Same Scene,102.62
VSZ4W_XDS14_MTA02,0.0,5.0,person drinking from a glass.,Same Scene,102.62
VSZ4W_XDS14_MTA02,21.75,30.25,person takes out food.,Same Scene,102.62
VSZ4W_XDS14_MTA02,98.04,103.14,another person is closing the refrigerator.,Same Scene,102.62
QXEWB_3DLKC,0.0,3.7,a person throws a book onto a couch.,Same Scene,46.71
QXEWB_3DLKC,0.0,3.7,a person is throwing a book.,Same Scene,46.71
QXEWB_3DLKC,13.79,19.39,another person opens the door.,Same Scene,46.71
QXEWB_3DLKC,13.79,19.39,a second person opens a door.,Same Scene,46.71
WT3IG_FV684_TXAG9,0.0,8.2,a person is holding a camera.,Same Scene,98.18
WT3IG_FV684_TXAG9,36.38,46.58,person is smiling in the mirror.,Same Scene,98.18
WT3IG_FV684_TXAG9,36.38,46.58,a person is looking at themselves in a mirror smiling.,Same Scene,98.18
WT3IG_FV684_TXAG9,86.0,92.7,person the walk  to tub takes shoes off.,Same Scene,98.18
WT3IG_FV684_TXAG9,86.0,92.7,person takes off their shoes.,Same Scene,98.18
O1YWR_N0KQ7_VA7IT,20.6,31.4,person putting the clothes in a bag on their bed.,Same Scene,88.21
O1YWR_N0KQ7_VA7IT,0.0,11.5,a person is undressing by grasping.,Same Scene,88.21
O1YWR_N0KQ7_VA7IT,51.48,58.58,person put on their shoes.,Same Scene,88.21
O1YWR_N0KQ7_VA7IT,71.96,79.46,person throws the pillow.,Same Scene,88.21
O1YWR_N0KQ7_VA7IT,71.96,79.46,person throws the pillow down.,Same Scene,88.21
I5U4Q_3XM7Q,11.1,20.8,another person puts a camera on top of the fridge.,Same Scene,60.79
I5U4Q_3XM7Q,11.1,20.8,another person puts a camera on a refrigerator.,Same Scene,60.79
I5U4Q_3XM7Q,50.94,55.54,a person throws a blanket on the bed.,Same Scene,60.79
I5U4Q_3XM7Q,46.84,55.74,another person is putting a blanket on the bed.,Same Scene,60.79
I5U4Q_3XM7Q,40.64,47.14,person putting a drink on a shelf.,Same Scene,60.79
IULMX_N93LD_0WHOH,0.0,12.5,a person is lying down snuggling a pillow.,Same Scene,83.38
IULMX_N93LD_0WHOH,1.6,11.0,one person awakens.,Same Scene,83.38
IULMX_N93LD_0WHOH,43.35,54.65,person put the laptop down.,Same Scene,83.38
IULMX_N93LD_0WHOH,42.75,47.65,the person closes their laptop.,Same Scene,83.38
IULMX_N93LD_0WHOH,53.92,64.92,one person with hair in a towel undresses.,Same Scene,83.38
UJOLG_SNECW,15.3,20.1,person take off shoes.,Same Scene,57.75
UJOLG_SNECW,0.0,5.5,person eating a sandwich.,Same Scene,57.75
UJOLG_SNECW,0.0,5.5,a person is eating a sandwich.,Same Scene,57.75
UJOLG_SNECW,15.3,20.1,person takes off their shoes.,Same Scene,57.75
UJOLG_SNECW,45.33,51.03,person turns on the light.,Same Scene,57.75
UJOLG_SNECW,35.43,45.83,a person awakens in their bedroom.,Same Scene,57.75
UJOLG_SNECW,45.33,51.03,person turn on the light.,Same Scene,57.75
UJOLG_SNECW,48.93,54.83,the person opens a window.,Same Scene,57.75
0NJ26_OE751,0.0,13.4,a person is putting a blanket on the couch.,Same Scene,63.55
0NJ26_OE751,42.38,53.78,person is talking on the phone.,Same Scene,63.55
0NJ26_OE751,42.38,53.78,person talking on the phone.,Same Scene,63.55
0NJ26_OE751,51.48,64.38,person closing the door behind them.,Same Scene,63.55
8FH2F_VMRAV,1.4,9.3,a person opens a door with a glass.,Same Scene,68.46
8FH2F_VMRAV,1.4,9.3,a smiling person opens a door.,Same Scene,68.46
8FH2F_VMRAV,1.4,9.3,a person opens a door.,Same Scene,68.46
8FH2F_VMRAV,16.3,22.5,person sitting on a sofa.,Same Scene,68.46
8FH2F_VMRAV,14.6,19.8,person he sits on a chair.,Same Scene,68.46
8FH2F_VMRAV,4.3,14.6,person drinks from the glass.,Same Scene,68.46
8FH2F_VMRAV,10.3,20.6,person enters the room smiling.,Same Scene,68.46
8FH2F_VMRAV,10.4,17.6,person closes the door.,Same Scene,68.46
8FH2F_VMRAV,4.3,14.6,person drinks from the cup.,Same Scene,68.46
8FH2F_VMRAV,14.6,19.8,person sits on the chair.,Same Scene,68.46
8FH2F_VMRAV,37.42,47.52,person turns on light grabs a napkin.,Same Scene,68.46
8FH2F_VMRAV,37.42,47.52,person turns on the light.,Same Scene,68.46
GQT29_WIQ2O,15.2,23.8,person they take a book off the shelf.,Same Scene,62.63
GQT29_WIQ2O,17.1,25.9,person read the book.,Same Scene,62.63
GQT29_WIQ2O,0.0,6.2,a person is fixing a vacuum.,Same Scene,62.63
GQT29_WIQ2O,35.25,41.45,a person is seen drinking from a glass.,Same Scene,62.63
GQT29_WIQ2O,31.25,38.95,person sitting on floor smiling holding a glass.,Same Scene,62.63
GQT29_WIQ2O,35.25,41.45,person drinks from glass.,Same Scene,62.63
KZ7Y8_P87UK,1.8,11.1,a person opens a door.,Same Scene,50.67
KZ7Y8_P87UK,40.08,50.18,person put food in a chair.,Same Scene,50.67
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,29.3,38.0,person pours a glass of water.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,5.3,12.1,the person puts on their shoes.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,5.3,12.1,person puts the shoes on.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,61.82,68.32,person opens the door.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,61.82,68.32,person open a door.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,79.85,86.85,person they start sneezing.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,79.85,86.85,causes the person to start sneezing.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,94.5,105.2,the person is eating by the refrigerator.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,94.5,105.2,a person walks into a kitchen eating some food.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,94.5,105.2,person eating something.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,144.36,151.96,person sits at a chair at a table.,Same Scene,151.0
KENG1_1YTD7_CXKFB_NCDE3_Q3M8J,144.36,151.96,the person sits in a chair.,Same Scene,151.0
CP3Q6_U6L1X_VG8QP,16.4,29.0,person they begin cooking on the stove.,Same Scene,86.21
CP3Q6_U6L1X_VG8QP,28.21,31.21,person turned the light back off.,Same Scene,86.21
CP3Q6_U6L1X_VG8QP,28.21,31.21,the person turned on the light in the pantry.,Same Scene,86.21
CP3Q6_U6L1X_VG8QP,28.21,31.21,person turns on the light.,Same Scene,86.21
CP3Q6_U6L1X_VG8QP,48.01,52.81,the person puts the broom back in the pantry.,Same Scene,86.21
CP3Q6_U6L1X_VG8QP,49.61,55.51,person closes the door.,Same Scene,86.21
CP3Q6_U6L1X_VG8QP,48.01,52.81,the person puts the broom back into the closet.,Same Scene,86.21
CP3Q6_U6L1X_VG8QP,48.01,52.81,person they put the broom back away.,Same Scene,86.21
CP3Q6_U6L1X_VG8QP,72.01,82.71,person pouring out the old water from the glass.,Same Scene,86.21
1SCZE_CA7T0,12.0,17.0,person open the other door.,Same Scene,63.45
1SCZE_CA7T0,7.0,11.0,person they turn on the light.,Same Scene,63.45
1SCZE_CA7T0,8.0,12.0,a person is putting a bag in the wardrobe.,Same Scene,63.45
1SCZE_CA7T0,49.33,55.03,the person puts down the food.,Same Scene,63.45
1SCZE_CA7T0,53.23,64.83,person takes a box from on top of the dryer.,Same Scene,63.45
U8X15_6BFKO_BR8B3,10.2,15.7,a person stands in a room holding a camera.,Same Scene,82.29
U8X15_6BFKO_BR8B3,10.3,20.2,person prepare to take a picture.,Same Scene,82.29
U8X15_6BFKO_BR8B3,46.92,52.12,person the laptop lights up.,Same Scene,82.29
U8X15_6BFKO_BR8B3,71.54,83.54,person eating a sandwich.,Same Scene,82.29
U8X15_6BFKO_BR8B3,71.44,83.54,person they eat some food.,Same Scene,82.29
U8X15_6BFKO_BR8B3,71.54,83.54,a person is lying on a couch eating a sandwich.,Same Scene,82.29
8C8FI_XPWYQ_FRXS5,17.8,29.0,person looks out a window.,Same Scene,82.75
8C8FI_XPWYQ_FRXS5,44.46,51.36,person they put the books on a coffee table.,Same Scene,82.75
8C8FI_XPWYQ_FRXS5,53.04,59.94,the person runs into the room.,Same Scene,82.75
8C8FI_XPWYQ_FRXS5,53.04,59.94,a person runs in.,Same Scene,82.75
8C8FI_XPWYQ_FRXS5,53.04,59.94,this person runs into the living room.,Same Scene,82.75
86GSE_5SAAB,11.2,19.1,person takes off their shoes.,Same Scene,49.25
86GSE_5SAAB,5.3,10.9,a person turns on a light.,Same Scene,49.25
86GSE_5SAAB,5.3,10.9,a person walks over to a light.,Same Scene,49.25
86GSE_5SAAB,11.2,19.1,person takes their shoes off.,Same Scene,49.25
86GSE_5SAAB,31.0,41.3,person they take a towel open the  window.,Same Scene,49.25
86GSE_5SAAB,42.7,50.5,person sitting down on the sofa.,Same Scene,49.25
86GSE_5SAAB,23.3,30.0,person puts a foot on the coffee table.,Same Scene,49.25
86GSE_5SAAB,42.7,50.5,person sits on the sofa.,Same Scene,49.25
86GSE_5SAAB,45.7,50.5,person eats some.,Same Scene,49.25
86GSE_5SAAB,45.7,50.5,person eating food.,Same Scene,49.25
YSABV_17DOT_DJR5H,9.2,18.0,the person the turned the light off.,Same Scene,75.75
YSABV_17DOT_DJR5H,4.2,10.1,a person puts a pile of clothes into the corner.,Same Scene,75.75
YSABV_17DOT_DJR5H,14.4,20.3,the person laughs as they leave.,Same Scene,75.75
YSABV_17DOT_DJR5H,9.2,18.0,person turning off the light behind them.,Same Scene,75.75
YSABV_17DOT_DJR5H,39.64,46.54,person walk through a doorway.,Same Scene,75.75
YSABV_17DOT_DJR5H,65.66,76.46,person sits on the sofa.,Same Scene,75.75
NSDFA_X0CVU_4CHXK,20.6,29.2,person they put the box down.,Same Scene,93.54
NSDFA_X0CVU_4CHXK,25.7,36.0,person take a picture.,Same Scene,93.54
NSDFA_X0CVU_4CHXK,35.08,47.08,person looks out the window.,Same Scene,93.54
NSDFA_X0CVU_4CHXK,75.13,81.43,person closes the door.,Same Scene,93.54
NSDFA_X0CVU_4CHXK,90.13,94.33,person throw the glass on the floor.,Same Scene,93.54
9JZO3_1IJ7V_92TUQ,16.7,30.0,awakening the person snuggling with the pillow.,Same Scene,80.79
9JZO3_1IJ7V_92TUQ,46.65,52.35,person put the cup on a desk.,Same Scene,80.79
9JZO3_1IJ7V_92TUQ,47.15,52.55,person is putting coffee on the table.,Same Scene,80.79
9JZO3_1IJ7V_92TUQ,59.58,65.58,person takes off shoes.,Same Scene,80.79
9JZO3_1IJ7V_92TUQ,59.58,65.58,a person holding a bag takes off their shoes.,Same Scene,80.79
5R83A_DP8U3,5.7,12.9,the person puts the towel on a stair.,Same Scene,52.92
5R83A_DP8U3,0.0,11.0,a person is standing by the stairs holding a towel.,Same Scene,52.92
5R83A_DP8U3,5.7,12.9,person a broom they put the towel on the stairs.,Same Scene,52.92
5R83A_DP8U3,33.04,38.84,person snuggling a blanket.,Same Scene,52.92
LDL8D_X9Q1A,0.0,9.5,a person is laughing.,Same Scene,43.08
LDL8D_X9Q1A,0.0,9.5,person sitting at dresser looking at her phone laughing.,Same Scene,43.08
LDL8D_X9Q1A,33.54,40.04,a person puts some clothes into a box.,Same Scene,43.08
LDL8D_X9Q1A,33.54,40.04,person they put the clothing in a box.,Same Scene,43.08
LPR6Z_UY08H,28.1,33.0,person turning the light off.,Same Scene,56.79
LPR6Z_UY08H,28.1,33.0,person cuts the light off.,Same Scene,56.79
LPR6Z_UY08H,34.5,38.1,person starts undressing.,Same Scene,56.79
LPR6Z_UY08H,34.5,37.2,person puts it into the box.,Same Scene,56.79
7WG7A_E33IO,21.0,26.0,person turns off the light.,Same Scene,49.59
7WG7A_E33IO,21.0,26.0,person turning off a light.,Same Scene,49.59
7WG7A_E33IO,39.42,44.72,starts laughing.the person turn.,Same Scene,49.59
7WG7A_E33IO,39.42,44.72,person they laugh as the leave through the doorway.,Same Scene,49.59
SPJIE_9A5MP,0.0,3.6,person drinking coffee from a glass.,Same Scene,59.67
SPJIE_9A5MP,36.26,52.56,the person eats the snack.,Same Scene,59.67
SPJIE_9A5MP,53.46,60.96,person closes the door.,Same Scene,59.67
SPJIE_9A5MP,26.96,42.26,a person tidying the area with a broom stops.,Same Scene,59.67
SPJIE_9A5MP,36.16,49.26,person takes a bite of food removed from a bag.,Same Scene,59.67
SPJIE_9A5MP,26.96,42.26,a person uses a broom to tidy up the garage.,Same Scene,59.67
TX020_TW3RS,0.0,7.0,a person runs into the garage.,Same Scene,48.5
TX020_TW3RS,0.0,7.0,a person runs into a garage.,Same Scene,48.5
TX020_TW3RS,0.0,7.0,person runs out of garage.,Same Scene,48.5
TX020_TW3RS,0.0,7.0,person runs into garage.,Same Scene,48.5
TX020_TW3RS,26.14,31.74,person smiling in a mirror.,Same Scene,48.5
DSHVL_AMX7S,17.3,23.0,person walks out through the doorway.,Same Scene,44.92
DSHVL_AMX7S,42.92,45.92,a person is putting a pillow into a washing machine.,Same Scene,44.92
06CKN_AQ69X,17.6,26.0,person closes the door.,Same Scene,55.63
06CKN_AQ69X,7.2,14.6,a person opens a cabinet door.,Same Scene,55.63
06CKN_AQ69X,7.2,14.6,person opens the closet.,Same Scene,55.63
06CKN_AQ69X,25.52,38.12,person puts on a pair of shoes.,Same Scene,55.63
06CKN_AQ69X,25.52,38.12,person putting on shoes.,Same Scene,55.63
C9VPX_6KUUU,7.8,13.4,the person takes a pillow out of the washing machine.,Same Scene,63.63
C9VPX_6KUUU,7.8,13.4,a person takes a pillow from a washing machine.,Same Scene,63.63
C9VPX_6KUUU,53.21,64.21,person they put boots on a eat a sandwich.,Same Scene,63.63
C9VPX_6KUUU,53.01,64.21,person starts eating it.,Same Scene,63.63
XIYIK_F3RM9_6B328,13.3,20.5,person opens a box.,Same Scene,82.67
XIYIK_F3RM9_6B328,13.9,23.8,person takes a towel from a box.,Same Scene,82.67
XIYIK_F3RM9_6B328,47.16,51.86,one person is smiling at a picture.,Same Scene,82.67
XIYIK_F3RM9_6B328,29.96,34.76,person looking at a picture.,Same Scene,82.67
XIYIK_F3RM9_6B328,70.91,81.51,person takes some medicine.,Same Scene,82.67
XIYIK_F3RM9_6B328,70.91,81.51,the person takes some medicine from the desk.,Same Scene,82.67
2KAWJ_02SK4,15.0,20.0,person they stand up.,Same Scene,62.46
2KAWJ_02SK4,16.0,21.9,person run out of the room through the doorway.,Same Scene,62.46
2KAWJ_02SK4,29.0,33.6,the person is sitting on a chair at table.,Same Scene,62.46
2KAWJ_02SK4,33.96,40.86,a person walks into a dining room holding food.,Same Scene,62.46
JL5O0_8BBX0_MC50M,6.3,11.8,person put something on a table.,Same Scene,58.5
JL5O0_8BBX0_MC50M,6.3,11.8,person putting the phone on a table.,Same Scene,58.5
JL5O0_8BBX0_MC50M,30.8,37.8,person opening the door.,Same Scene,58.5
JL5O0_8BBX0_MC50M,46.95,53.45,a person puts clothes on the floor.,Same Scene,58.5
7L0TN_YPZQ2,0.0,6.1,a person opens a door.,Same Scene,57.87
7L0TN_YPZQ2,40.84,47.04,person takes a bag.,Same Scene,57.87
Z1LVD_R1S1Z,9.6,17.8,person close the window.,Same Scene,43.75
Z1LVD_R1S1Z,1.1,9.3,the person opens the window.,Same Scene,43.75
Z1LVD_R1S1Z,1.1,9.3,a person opens the window.,Same Scene,43.75
Z1LVD_R1S1Z,9.6,17.8,person closes the window.,Same Scene,43.75
Z1LVD_R1S1Z,5.3,12.1,person looks out the window.,Same Scene,43.75
Z1LVD_R1S1Z,31.88,37.08,person throws a bag at them.,Same Scene,43.75
KNDY2_GR5N6,6.4,16.3,another person is using a camera to take pictures.,Same Scene,38.3
KNDY2_GR5N6,6.4,16.3,person uses a camera to take pictures of the other.,Same Scene,38.3
KNDY2_GR5N6,31.52,39.42,person they stand up.,Same Scene,38.3
KNDY2_GR5N6,31.62,39.32,person throw the book across the room.,Same Scene,38.3
KNDY2_GR5N6,31.62,39.32,person throw the book through a doorway.,Same Scene,38.3
OB1XO_BLPAB_P4AEF,19.7,31.4,the person puts on their shoes.,Same Scene,96.67
OB1XO_BLPAB_P4AEF,58.76,67.96,person pours  a glass of juice.,Same Scene,96.67
OB1XO_BLPAB_P4AEF,58.76,67.96,a person is pouring something into a glass.,Same Scene,96.67
OB1XO_BLPAB_P4AEF,67.62,75.92,a person awakens from sleep.,Same Scene,96.67
OB1XO_BLPAB_P4AEF,67.62,75.92,person covered in a blanket awakens in a bedroom.,Same Scene,96.67
U4W3C_55OAL,0.0,4.6,person he puts a book down.,Same Scene,50.8
U4W3C_55OAL,0.0,4.6,one person puts down a book.,Same Scene,50.8
U4W3C_55OAL,17.9,29.0,person sits down to open their book.,Same Scene,50.8
U4W3C_55OAL,37.22,43.42,a person opens a closet door.,Same Scene,50.8
U4W3C_55OAL,36.12,45.12,person takes a blanket off a shelf.,Same Scene,50.8
U4W3C_55OAL,36.12,45.12,the person takes the blanket.,Same Scene,50.8
ZVV1Y_A9BDS,16.8,22.3,person they stand up.,Same Scene,62.42
ZVV1Y_A9BDS,20.0,25.2,person opens the door.,Same Scene,62.42
ZVV1Y_A9BDS,31.15,37.55,person takes a bag of groceries.,Same Scene,62.42
40TYU_3731F_AMIHY,9.7,14.6,person throws the box.,Same Scene,87.5
40TYU_3731F_AMIHY,9.7,14.6,person throws the box onto the floor.,Same Scene,87.5
40TYU_3731F_AMIHY,38.89,44.49,person stand up.,Same Scene,87.5
40TYU_3731F_AMIHY,44.19,50.39,person they open the refrigerator.,Same Scene,87.5
40TYU_3731F_AMIHY,76.52,87.62,person takes it with a glass of water.,Same Scene,87.5
40TYU_3731F_AMIHY,58.12,71.92,person eating a sandwich.,Same Scene,87.5
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,4.8,15.0,person they put the cleaner back on the shelf.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,13.1,21.4,person the tidying a shelf in the garage.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,4.8,15.0,person puts the stuff back on the shelf.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,47.29,54.19,person takes out their phone to make a call.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,54.49,62.79,person talking on their phone.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,69.43,84.03,the person puts on a pair of shoes.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,86.83,93.33,person closing the door behind them.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,92.93,97.63,person angrily turns on the lights.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,92.93,97.63,person turning on the light.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,99.13,107.43,person throws the pillow on the floor.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,99.13,107.43,the person throws a pillow into the corner.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,119.0,131.8,person a guy is sitting in a chair.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,132.7,139.9,person takes out a glass.,Same Scene,145.58
SKLEN_C4OY0_VGPCG_5AHQV_MBGPJ,129.5,137.1,person opens a refrigerator.,Same Scene,145.58
HRFGY_TON6G,9.9,16.1,person puts it on a shelf.,Same Scene,47.79
HRFGY_TON6G,10.4,16.6,person putting a book on the shelf.,Same Scene,47.79
HRFGY_TON6G,39.7,47.6,the person runs up the stairs.,Same Scene,47.79
HRFGY_TON6G,39.7,47.6,person runs out of the garage.,Same Scene,47.79
Y9JWG_III9I_OCVY4,0.0,12.3,person washing dishes at the sink.,Same Scene,86.91
Y9JWG_III9I_OCVY4,1.5,8.0,person looking out the window.,Same Scene,86.91
Y9JWG_III9I_OCVY4,32.27,38.07,person closing the refrigerator door.,Same Scene,86.91
Y9JWG_III9I_OCVY4,30.67,33.87,a person stands in front of an open refrigerator.,Same Scene,86.91
Y9JWG_III9I_OCVY4,32.27,38.07,person they close the refrigerator door.,Same Scene,86.91
Y9JWG_III9I_OCVY4,56.19,62.29,person puts pan of food on the stove.,Same Scene,86.91
Y9JWG_III9I_OCVY4,56.19,62.29,person put food in it on a stove.,Same Scene,86.91
OADOE_13YII,21.1,25.0,person closing the door behind him.,Same Scene,50.5
OADOE_13YII,0.0,9.0,a man is standing at a stove cooking something.,Same Scene,50.5
OADOE_13YII,24.46,28.66,a person is putting things in a kitchen cupboard.,Same Scene,50.5
9KGOL_WBX8F_5P0ON_H2B7U_9BCZU,16.8,24.7,person they take a glass.,Same Scene,156.5
9KGOL_WBX8F_5P0ON_H2B7U_9BCZU,56.74,61.54,person they stand back up turn on the light.,Same Scene,156.5
9KGOL_WBX8F_5P0ON_H2B7U_9BCZU,56.74,61.54,person leaving the light on.,Same Scene,156.5
9KGOL_WBX8F_5P0ON_H2B7U_9BCZU,56.74,61.54,the person turns the light on.,Same Scene,156.5
9KGOL_WBX8F_5P0ON_H2B7U_9BCZU,63.5,71.5,a person is standing in the laundry room eating.,Same Scene,156.5
9KGOL_WBX8F_5P0ON_H2B7U_9BCZU,96.08,100.28,a person is holding clothes.,Same Scene,156.5
9KGOL_WBX8F_5P0ON_H2B7U_9BCZU,96.08,104.08,person shoves clothes into the washing machine.,Same Scene,156.5
9KGOL_WBX8F_5P0ON_H2B7U_9BCZU,141.89,149.89,person they undress.,Same Scene,156.5
F3O37_NPM0Z_Z2MBK_L8HMR_5K0KJ,5.8,10.5,a person is throwing dirty shoes into the laundry.,Same Scene,153.87
F3O37_NPM0Z_Z2MBK_L8HMR_5K0KJ,47.41,53.11,person puts down a book.,Same Scene,153.87
F3O37_NPM0Z_Z2MBK_L8HMR_5K0KJ,66.39,80.79,person holding a sandwich.,Same Scene,153.87
F3O37_NPM0Z_Z2MBK_L8HMR_5K0KJ,66.39,80.79,person holding a sandwich turns.,Same Scene,153.87
F3O37_NPM0Z_Z2MBK_L8HMR_5K0KJ,68.69,76.59,person drinking a glass of coffee.,Same Scene,153.87
F3O37_NPM0Z_Z2MBK_L8HMR_5K0KJ,68.69,76.59,the person is drinking something from a cup.,Same Scene,153.87
F3O37_NPM0Z_Z2MBK_L8HMR_5K0KJ,95.19,105.79,person puts a blanket into the washing machine.,Same Scene,153.87
F3O37_NPM0Z_Z2MBK_L8HMR_5K0KJ,142.37,154.37,person holding a phone in the laundry room.,Same Scene,153.87
DIR8Q_UFNPU,0.0,6.8,a person is playing with a phone.,Same Scene,56.29
DIR8Q_UFNPU,4.5,10.7,the person starts putting items on a shelf.,Same Scene,56.29
DIR8Q_UFNPU,29.57,34.97,a person opens the door to the laundry room.,Same Scene,56.29
DIR8Q_UFNPU,31.87,39.47,person closing the door behind them.,Same Scene,56.29
